"ID";"Geslacht";"Leeftijd";"RegioS";"Perioden";"TotaalAlleOnderliggendeDoodsoorzaken_1";"TotaalInfectieuzeEnParasitaireZktn_2";"k_11Tuberculose_3";"k_12Meningokokkeninfecties_4";"k_13ViraleHepatitis_5";"k_14AIDS_6";"k_15OvInfectieuzeEnParasitaireZktn_7";"TotaalNieuwvormingen_8";"TotaalKwaadaardigeNieuwvormingen_9";"k_211KwNvVanLipMondEnKeel_10";"k_212KwNvVanSlokdarm_11";"k_213KwNvVanMaag_12";"k_214KwNvVanDikkeDarm_13";"k_215KwNvVanEndeldarmEnAnus_14";"k_216KwNvLeverEnIntrahGalwegen_15";"k_217KwNvVanGalblaasEnGalwegen_16";"k_218KwNvVanAlvleesklier_17";"k_219KwNvVanStrottehoofd_18";"k_2110KwNvVanLuchtpijpEnLong_19";"k_2111MelanoomVanHuid_20";"k_2112KwNvVanBorst_21";"k_2113KwNvVanBaarmoederhals_22";"k_2114KwNvVanBaarmoederlichaam_23";"k_2115KwNvVanEierstok_24";"k_2116KwNvVanProstaat_25";"k_2117KwNvNierBehalveNierbekken_26";"k_2118KwNvVanUrineblaas_27";"k_2119KwNvLymfEnBloedvWeefsel_28";"k_2120OvKwaadaardigeNieuwvormingen_29";"k_22OverigeNieuwvormingen_30";"k_3ZktnBloedBloedvormendeOrganenEn_31";"TotaalEndocrieneVoedingsStofwZ_32";"k_41Suikerziekte_33";"k_42OvEndocrieneVoedingsStofwis_34";"TotaalPsychischeStoornissen_35";"k_51PsychischeStoornissenDoorAlcohol_36";"k_52PsychischeStoornissenDrugsEnVl_37";"k_53OverigePsychischeStoornissen_38";"TotaalZiektenZenuwstelselEnZintuigen_39";"k_61Hersenvliesontsteking_40";"k_62ZiekteVanParkinson_41";"k_63OvZktnZenuwstelselEnZintuigen_42";"TotaalZiektenVanHartEnVaatstelsel_43";"TotaalZiektenVanDeKransvaten_44";"k_711AcuutHartinfarct_45";"k_712OverigeZiektenVanDeKransvaten_46";"k_72OverigeHartziekten_47";"k_73Hersenvaatletsels_48";"k_74OverigeZiektenHartEnVaatstelsel_49";"TotaalZiektenVanDeAdemhalingsorganen_50";"k_81Griep_51";"k_82Longontsteking_52";"TotaalChronischeAandOndersteLucht_53";"k_831Astma_54";"k_832OvChronAandOndersteLuchtw_55";"k_84OverigeZiektenAdemhalingsorganen_56";"TotaalZiektenSpijsverteringsorganen_57";"k_91MaagzweerEnZweerAanTwaalfvinge_58";"TotaalChronischeLeveraandoeningen_59";"k_921ChronischeLeveraandAlcohol_60";"k_922OvChronischeLeveraandoeningen_61";"k_93OvZiektenSpijsverteringsorganen_62";"k_10ZiektenHuidOnderhuidsBindweefsel_63";"TotaalZiektenSpierenBeendBindwfsl_64";"k_111ReumatoideArtritisEnArtrose_65";"k_112OvZktnSpierenBeendBindwfsl_66";"TotaalZktnUrinewegenEnGeslOrganen_67";"k_121ZiektenVanNierEnUrineleider_68";"k_122OvZktnUrinewegenEnGeslOrganen_69";"k_13ComplicatiesZwangerschapBevallin_70";"k_14AandoeningenVDPerinatalePeriode_71";"TotaalAangeborenAfwijkingen_72";"k_151AangeborenAfwZenuwstelsel_73";"k_152AangeborenAfwHartEnBloedvaten_74";"k_153OverigeAangeborenAfwijkingen_75";"TotaalSympEnOnvollOmschrZiekten_76";"k_161Wiegendood_77";"k_162OnvollOmschrEnOnbekOorzaken_78";"k_163OvSymptomenEnOnvolledigOmsch_79";"TotaalUitwendigeDoodsoorzaken_80";"TotaalOngevallen_81";"TotaalVervoersongevallen_82";"k_17111Wegverkeersongevallen_83";"k_17112OverigeVervoersongevallen_84";"k_1712AccidenteleVal_85";"k_1713AccidenteleVerdrinking_86";"k_1714AccidenteleVergiftiging_87";"k_1715OverigeOngevallen_88";"k_172Zelfdoding_89";"k_173MoordEnDoodslag_90";"k_174GebeurtenissenOpzetOnbekend_91";"k_175OverigeUitwendigeDoodsoorzaken_92";"k_18TotaalCOVID19Coronavirus19_93";"k_181VastgesteldeCOVID19_94";"k_182VermoedelijkeCOVID19_95"
"22520";"3000   ";"10000";"GM0637";"2016JJ00";"430";"10";"0";"0";"0";"0";"10";"158";"152";"6";"13";"6";"14";"4";"4";"1";"13";"1";"38";"2";"1";;;;"12";"4";"4";"12";"17";"6";"1";"11";"9";"2";"29";"2";"0";"27";"18";"0";"5";"13";"106";"27";"16";"11";"41";"23";"15";"39";"4";"6";"23";"0";"23";"6";"12";"0";"6";"5";"1";"6";"0";"1";"0";"1";"9";"6";"3";;"1";"2";"0";"1";"1";"8";"0";"7";"1";"25";"16";"2";"1";"1";"14";"0";"0";"0";"8";"0";"0";"1";;;
"22521";"3000   ";"10000";"GM0637";"2017JJ00";"428";"7";"0";"0";"0";"1";"6";"142";"141";"2";"11";"4";"10";"2";"3";"1";"14";"1";"30";"5";"0";;;;"15";"3";"3";"16";"21";"1";"0";"16";"14";"2";"18";"1";"0";"17";"21";"1";"5";"15";"112";"31";"25";"6";"37";"24";"20";"37";"0";"4";"27";"1";"26";"6";"10";"0";"4";"1";"3";"6";"3";"4";"0";"4";"8";"6";"2";;"2";"0";"0";"0";"0";"26";"0";"24";"2";"22";"12";"0";"0";"0";"12";"0";"0";"0";"3";"5";"0";"2";;;
"22522";"3000   ";"10000";"GM0637";"2018JJ00";"447";"13";"1";"0";"0";"0";"12";"174";"166";"2";"6";"7";"14";"7";"1";"0";"10";"0";"49";"0";"0";;;;"23";"1";"4";"16";"26";"8";"2";"6";"5";"1";"23";"4";"0";"19";"23";"0";"9";"14";"83";"36";"23";"13";"17";"16";"14";"32";"5";"11";"14";"0";"14";"2";"13";"0";"2";"1";"1";"11";"0";"1";"0";"1";"18";"10";"8";;"2";"3";"0";"2";"1";"28";"0";"24";"4";"26";"18";"0";"0";"0";"16";"0";"0";"2";"5";"0";"0";"3";;;
"22523";"3000   ";"10000";"GM0637";"2019JJ00";"433";"7";"0";"0";"0";"0";"7";"166";"160";"0";"10";"5";"19";"3";"5";"0";"11";"1";"39";"1";"0";;;;"20";"6";"2";"13";"25";"6";"1";"21";"16";"5";"17";"2";"0";"15";"17";"0";"4";"13";"105";"34";"20";"14";"26";"21";"24";"31";"1";"6";"17";"0";"17";"7";"9";"1";"2";"2";"0";"6";"0";"3";"1";"2";"14";"6";"8";;"1";"0";"0";"0";"0";"16";"0";"14";"2";"25";"15";"2";"2";"0";"10";"0";"0";"3";"7";"0";"0";"3";;;
"22524";"3000   ";"10000";"GM0637";"2020JJ00";"484";"9";"0";"0";"0";"0";"9";"153";"146";"2";"7";"5";"6";"1";"8";"0";"10";"1";"36";"1";"0";;;;"22";"3";"2";"21";"21";"7";"1";"19";"14";"5";"25";"2";"0";"23";"8";"0";"4";"4";"94";"35";"19";"16";"27";"20";"12";"28";"0";"9";"15";"0";"15";"4";"18";"0";"3";"0";"3";"15";"0";"2";"1";"1";"15";"11";"4";;"2";"1";"0";"0";"1";"27";"0";"24";"3";"29";"18";"0";"0";"0";"17";"0";"1";"0";"10";"0";"0";"1";"53";"46";"7"
"22545";"3000   ";"10000";"GM0193";"2016JJ00";"412";"6";"0";"0";"0";"0";"6";"143";"139";"2";"7";"4";"10";"6";"4";"2";"8";"0";"33";"4";"0";;;;"9";"2";"3";"15";"30";"4";"1";"9";"8";"1";"30";"4";"0";"26";"24";"0";"8";"16";"105";"25";"11";"14";"44";"20";"16";"31";"1";"12";"13";"0";"13";"5";"14";"1";"2";"1";"1";"11";"0";"4";"3";"1";"7";"3";"4";;"1";"0";"0";"0";"0";"11";"0";"6";"5";"26";"20";"5";"5";"0";"11";"0";"1";"3";"5";"0";"0";"1";;;
"22546";"3000   ";"10000";"GM0193";"2017JJ00";"467";"8";"0";"0";"0";"0";"8";"181";"173";"5";"11";"4";"7";"4";"4";"1";"13";"1";"42";"4";"0";;;;"28";"5";"3";"16";"25";"8";"2";"9";"7";"2";"32";"7";"1";"24";"24";"1";"5";"18";"94";"26";"16";"10";"27";"23";"18";"41";"1";"10";"22";"1";"21";"8";"17";"0";"6";"4";"2";"11";"1";"1";"0";"1";"9";"7";"2";;"2";"2";"0";"0";"2";"15";"0";"8";"7";"29";"17";"3";"3";"0";"14";"0";"0";"0";"9";"0";"1";"2";;;
"22547";"3000   ";"10000";"GM0193";"2018JJ00";"474";"16";"0";"0";"0";"0";"16";"150";"147";"3";"8";"4";"13";"3";"2";"1";"6";"1";"33";"2";"0";;;;"18";"2";"7";"12";"32";"3";"1";"13";"10";"3";"18";"3";"2";"13";"29";"0";"8";"21";"130";"32";"25";"7";"47";"32";"19";"35";"1";"14";"13";"0";"13";"7";"17";"0";"7";"4";"3";"10";"1";"1";"1";"0";"10";"7";"3";;"2";"5";"1";"0";"4";"19";"1";"6";"12";"27";"16";"1";"1";"0";"12";"0";"0";"3";"6";"2";"0";"3";;;
"22548";"3000   ";"10000";"GM0193";"2019JJ00";"456";"7";"0";"0";"0";"0";"7";"149";"147";"0";"8";"7";"11";"9";"4";"2";"8";"1";"22";"4";"1";;;;"24";"5";"2";"14";"25";"2";"0";"17";"11";"6";"35";"7";"1";"27";"26";"0";"6";"20";"122";"43";"27";"16";"34";"25";"20";"34";"0";"10";"19";"1";"18";"5";"13";"0";"3";"0";"3";"10";"1";"1";"0";"1";"6";"5";"1";;"0";"1";"0";"0";"1";"14";"0";"6";"8";"30";"12";"3";"3";"0";"7";"0";"2";"0";"13";"2";"1";"2";;;
"22549";"3000   ";"10000";"GM0193";"2020JJ00";"501";"11";"0";"0";"0";"0";"11";"143";"137";"3";"4";"2";"13";"4";"3";"0";"8";"0";"33";"6";"0";;;;"19";"1";"5";"9";"27";"6";"2";"13";"10";"3";"19";"4";"0";"15";"20";"0";"2";"18";"121";"27";"15";"12";"41";"35";"18";"29";"0";"6";"17";"0";"17";"6";"11";"0";"4";"3";"1";"7";"2";"3";"2";"1";"8";"5";"3";;"2";"1";"0";"0";"1";"25";"0";"14";"11";"34";"22";"3";"2";"1";"16";"0";"1";"2";"8";"0";"0";"4";"57";"47";"10"
"23995";"3000   ";"41650";"GM0034";"2016JJ00";"43";"1";"0";"0";"0";"0";"1";"13";"13";"0";"0";"2";"0";"2";"1";"0";"0";"0";"3";"0";"0";;;;"1";"0";"0";"2";"2";"0";"0";"2";"0";"2";"1";"0";"0";"1";"4";"0";"0";"4";"6";"1";"1";"0";"4";"0";"1";"0";"0";"0";"0";"0";"0";"0";"4";"0";"2";"0";"2";"2";"0";"0";"0";"0";"1";"1";"0";;"2";"2";"0";"1";"1";"1";"0";"1";"0";"6";"2";"0";"0";"0";"0";"0";"1";"1";"4";"0";"0";"0";;;
"23996";"3000   ";"41650";"GM0034";"2017JJ00";"38";"0";"0";"0";"0";"0";"0";"7";"6";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";;;;"0";"0";"0";"3";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"2";"0";"0";"2";"3";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"3";"0";"2";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";;"1";"0";"0";"0";"0";"2";"0";"2";"0";"18";"5";"0";"0";"0";"0";"1";"2";"2";"12";"1";"0";"0";;;
"23997";"3000   ";"41650";"GM0034";"2018JJ00";"31";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";;;;"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"2";"0";"0";"2";"4";"1";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"2";"2";"0";"0";"2";"3";"0";"3";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"9";"2";"0";"0";;;
"23998";"3000   ";"41650";"GM0034";"2019JJ00";"34";"1";"0";"0";"0";"0";"1";"3";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";;;;"0";"0";"0";"1";"0";"0";"1";"1";"1";"0";"2";"1";"1";"0";"5";"0";"0";"5";"4";"1";"1";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"3";"1";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";;"2";"0";"0";"0";"0";"5";"0";"5";"0";"7";"2";"1";"1";"0";"0";"0";"0";"1";"3";"2";"0";"0";;;
"23999";"3000   ";"41650";"GM0034";"2020JJ00";"33";"0";"0";"0";"0";"0";"0";"11";"10";"0";"0";"0";"2";"0";"1";"0";"0";"0";"1";"0";"0";;;;"0";"0";"0";"1";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"2";"3";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";;"0";"1";"0";"0";"1";"4";"0";"3";"1";"7";"2";"1";"1";"0";"0";"0";"1";"0";"3";"2";"0";"0";"1";"1";"0"
"24020";"3000   ";"41650";"GM0307";"2016JJ00";"28";"0";"0";"0";"0";"0";"0";"5";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";;;;"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"2";"2";"0";"0";"2";"0";"0";"2";"2";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"2";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";;"2";"3";"1";"0";"2";"1";"0";"1";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"5";"2";"0";"0";;;
"24021";"3000   ";"41650";"GM0307";"2017JJ00";"29";"1";"0";"1";"0";"0";"0";"6";"6";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";;;;"0";"0";"0";"1";"2";"0";"0";"3";"1";"2";"1";"1";"0";"0";"1";"0";"0";"1";"3";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"1";"2";"0";"0";"2";"3";"0";"3";"0";"8";"2";"0";"0";"0";"0";"0";"2";"0";"6";"0";"0";"0";;;
"24022";"3000   ";"41650";"GM0307";"2018JJ00";"30";"0";"0";"0";"0";"0";"0";"7";"7";"0";"0";"1";"0";"0";"1";"0";"1";"0";"2";"0";"0";;;;"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";;"1";"2";"0";"0";"2";"4";"1";"3";"0";"11";"3";"0";"0";"0";"1";"0";"2";"0";"8";"0";"0";"0";;;
"24023";"3000   ";"41650";"GM0307";"2019JJ00";"21";"0";"0";"0";"0";"0";"0";"6";"6";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";;;;"0";"0";"0";"1";"2";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"3";"0";"0";"0";"0";"2";"0";"2";"0";"6";"2";"1";"1";"0";"0";"1";"0";"0";"4";"0";"0";"0";;;
"24024";"3000   ";"41650";"GM0307";"2020JJ00";"23";"0";"0";"0";"0";"0";"0";"7";"7";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";;;;"0";"0";"0";"1";"4";"0";"0";"0";"0";"0";"2";"0";"0";"2";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"3";"1";"1";"0";"0";"3";"0";"3";"0";"4";"1";"0";"0";"0";"1";"0";"0";"0";"3";"0";"0";"0";"1";"1";"0"
"24045";"3000   ";"41650";"GM0363";"2016JJ00";"213";"4";"0";"0";"0";"0";"4";"40";"39";"1";"1";"0";"3";"2";"2";"0";"0";"1";"7";"1";"0";;;;"2";"2";"1";"6";"10";"1";"2";"7";"4";"3";"13";"8";"0";"5";"2";"0";"0";"2";"16";"6";"5";"1";"6";"0";"4";"5";"0";"3";"1";"0";"1";"1";"4";"0";"2";"2";"0";"2";"0";"1";"0";"1";"1";"0";"1";;"19";"8";"0";"1";"7";"21";"1";"20";"0";"70";"29";"7";"7";"0";"7";"6";"7";"2";"27";"11";"2";"1";;;
"24046";"3000   ";"41650";"GM0363";"2017JJ00";"195";"3";"0";"0";"0";"2";"1";"32";"31";"2";"1";"1";"5";"1";"2";"1";"1";"1";"6";"0";"0";;;;"1";"1";"0";"4";"4";"1";"2";"6";"2";"4";"11";"6";"1";"4";"3";"0";"0";"3";"15";"2";"1";"1";"5";"4";"4";"5";"0";"1";"3";"1";"2";"1";"6";"0";"4";"4";"0";"2";"0";"0";"0";"0";"0";"0";"0";;"16";"11";"0";"3";"8";"21";"0";"20";"1";"64";"20";"6";"5";"1";"4";"0";"8";"2";"36";"8";"0";"0";;;
"24047";"3000   ";"41650";"GM0363";"2018JJ00";"200";"6";"0";"0";"0";"2";"4";"36";"36";"1";"0";"5";"2";"4";"0";"0";"1";"0";"4";"4";"0";;;;"1";"1";"0";"4";"9";"0";"0";"11";"4";"7";"12";"7";"2";"3";"3";"1";"0";"2";"10";"4";"3";"1";"0";"3";"3";"3";"0";"0";"1";"0";"1";"2";"7";"0";"1";"1";"0";"6";"0";"0";"0";"0";"3";"2";"1";;"18";"8";"1";"2";"5";"21";"1";"20";"0";"62";"26";"10";"10";"0";"1";"6";"9";"0";"30";"5";"0";"1";;;
"24048";"3000   ";"41650";"GM0363";"2019JJ00";"196";"8";"0";"0";"0";"3";"5";"46";"45";"2";"1";"4";"1";"0";"0";"1";"1";"0";"8";"3";"0";;;;"0";"2";"0";"7";"15";"1";"1";"7";"5";"2";"6";"4";"0";"2";"4";"1";"0";"3";"17";"6";"4";"2";"6";"3";"2";"2";"0";"0";"2";"0";"2";"0";"5";"0";"2";"0";"2";"3";"0";"1";"0";"1";"0";"0";"0";;"14";"4";"0";"0";"4";"20";"1";"17";"2";"61";"18";"5";"4";"1";"3";"2";"6";"2";"33";"8";"1";"1";;;
"24049";"3000   ";"41650";"GM0363";"2020JJ00";"189";"3";"0";"0";"0";"0";"3";"29";"26";"2";"5";"0";"0";"2";"0";"0";"1";"0";"3";"0";"0";;;;"1";"0";"1";"3";"8";"3";"2";"8";"5";"3";"10";"2";"5";"3";"5";"1";"0";"4";"15";"5";"4";"1";"3";"3";"4";"2";"0";"1";"1";"0";"1";"0";"7";"0";"2";"2";"0";"5";"0";"0";"0";"0";"1";"1";"0";;"11";"10";"2";"3";"5";"23";"1";"21";"1";"56";"24";"6";"4";"2";"1";"2";"13";"2";"25";"5";"0";"2";"7";"7";"0"
"24070";"3000   ";"41650";"GM0200";"2016JJ00";"32";"1";"0";"0";"0";"0";"1";"4";"4";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";;;;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"4";"0";"0";"4";"5";"1";"1";"0";"1";"1";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";;"1";"5";"0";"4";"1";"1";"0";"1";"0";"9";"2";"2";"2";"0";"0";"0";"0";"0";"6";"1";"0";"0";;;
"24071";"3000   ";"41650";"GM0200";"2017JJ00";"35";"1";"1";"0";"0";"0";"0";"5";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";;;;"0";"0";"0";"2";"1";"1";"1";"1";"1";"0";"2";"2";"0";"0";"2";"0";"0";"2";"3";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";;"1";"4";"1";"0";"3";"0";"0";"0";"0";"13";"6";"2";"2";"0";"0";"0";"3";"1";"7";"0";"0";"0";;;
"24072";"3000   ";"41650";"GM0200";"2018JJ00";"38";"0";"0";"0";"0";"0";"0";"6";"6";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";;;;"0";"1";"0";"0";"2";"0";"0";"2";"0";"2";"1";"1";"0";"0";"6";"0";"0";"6";"4";"1";"1";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"2";"0";"0";"0";"0";"4";"0";"3";"1";"12";"2";"1";"1";"0";"0";"0";"0";"1";"10";"0";"0";"0";;;
"24073";"3000   ";"41650";"GM0200";"2019JJ00";"32";"0";"0";"0";"0";"0";"0";"7";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";;;;"0";"0";"1";"0";"3";"0";"1";"0";"0";"0";"3";"3";"0";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"1";;"0";"0";"0";"0";"0";"1";"0";"0";"1";"15";"8";"7";"7";"0";"0";"0";"1";"0";"6";"1";"0";"0";;;
"24074";"3000   ";"41650";"GM0200";"2020JJ00";"39";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";;;;"0";"0";"0";"0";"1";"0";"0";"3";"2";"1";"1";"0";"0";"1";"1";"0";"0";"1";"4";"1";"1";"0";"0";"1";"2";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";;"3";"5";"0";"0";"5";"1";"0";"1";"0";"17";"5";"2";"2";"0";"0";"1";"2";"0";"12";"0";"0";"0";"0";"0";"0"
"24095";"3000   ";"41650";"GM0202";"2016JJ00";"39";"0";"0";"0";"0";"0";"0";"6";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";;;;"0";"0";"0";"0";"3";"0";"2";"2";"0";"2";"1";"1";"0";"0";"3";"0";"0";"3";"6";"5";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";;"3";"1";"0";"0";"1";"3";"0";"3";"0";"9";"5";"1";"1";"0";"0";"1";"3";"0";"4";"0";"0";"0";;;
"24096";"3000   ";"41650";"GM0202";"2017JJ00";"29";"0";"0";"0";"0";"0";"0";"7";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";;;;"0";"1";"0";"0";"4";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"1";"4";"1";"1";"0";"2";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"2";"1";"0";"1";"0";"4";"0";"4";"0";"8";"3";"1";"0";"1";"1";"0";"1";"0";"5";"0";"0";"0";;;
"24097";"3000   ";"41650";"GM0202";"2018JJ00";"39";"1";"0";"0";"0";"0";"1";"9";"9";"1";"0";"2";"2";"1";"0";"0";"0";"0";"2";"0";"0";;;;"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"2";"0";"0";"2";"2";"0";"0";"2";"7";"3";"2";"1";"1";"1";"2";"2";"0";"0";"2";"0";"2";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";;"1";"0";"0";"0";"0";"2";"0";"1";"1";"11";"3";"1";"1";"0";"0";"0";"0";"2";"6";"1";"1";"0";;;
"24098";"3000   ";"41650";"GM0202";"2019JJ00";"37";"1";"0";"0";"0";"1";"0";"5";"5";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";;;;"0";"0";"0";"1";"1";"0";"0";"4";"2";"2";"1";"0";"0";"1";"5";"0";"0";"5";"3";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";;"1";"3";"0";"0";"3";"2";"0";"2";"0";"10";"2";"1";"1";"0";"0";"0";"0";"1";"8";"0";"0";"0";;;
"24099";"3000   ";"41650";"GM0202";"2020JJ00";"43";"1";"0";"0";"0";"0";"1";"7";"6";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";;;;"0";"0";"0";"1";"3";"1";"0";"2";"1";"1";"5";"4";"0";"1";"4";"0";"0";"4";"2";"2";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"3";"1";"0";"0";"1";"3";"0";"3";"0";"12";"2";"0";"0";"0";"0";"0";"0";"2";"10";"0";"0";"0";"1";"0";"1"
"24120";"3000   ";"41650";"GM0758";"2016JJ00";"37";"0";"0";"0";"0";"0";"0";"8";"7";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"2";"0";;;;"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"1";"1";"0";"0";"2";"0";"0";"2";"5";"0";"0";"0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";;"1";"1";"0";"1";"0";"4";"0";"4";"0";"13";"8";"3";"3";"0";"1";"0";"2";"2";"5";"0";"0";"0";;;
"24121";"3000   ";"41650";"GM0758";"2017JJ00";"35";"0";"0";"0";"0";"0";"0";"6";"6";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";;;;"0";"0";"0";"1";"2";"0";"0";"3";"2";"1";"2";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";;"1";"0";"0";"0";"0";"3";"0";"2";"1";"17";"7";"4";"4";"0";"0";"0";"3";"0";"9";"1";"0";"0";;;
"24122";"3000   ";"41650";"GM0758";"2018JJ00";"40";"0";"0";"0";"0";"0";"0";"5";"5";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";;;;"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"2";"1";"1";"0";"1";"0";"0";"1";"4";"0";"0";"0";"1";"0";"3";"3";"0";"0";"1";"0";"1";"2";"2";"0";"1";"1";"0";"1";"0";"1";"0";"1";"1";"1";"0";;"0";"3";"0";"1";"2";"2";"0";"2";"0";"16";"4";"1";"1";"0";"1";"1";"1";"0";"11";"1";"0";"0";;;
"24123";"3000   ";"41650";"GM0758";"2019JJ00";"46";"1";"0";"0";"0";"0";"1";"4";"4";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";;;;"0";"0";"1";"1";"0";"0";"0";"2";"1";"1";"1";"0";"0";"1";"4";"0";"0";"4";"6";"1";"1";"0";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";;"1";"2";"1";"1";"0";"3";"0";"3";"0";"21";"10";"2";"2";"0";"1";"1";"5";"1";"8";"2";"1";"0";;;
