"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"LevendGeborenKinderen_2";"Overledenen_3";"TotaleVestiging_4";"VestigingVanuitEenAndereGemeente_5";"Immigratie_6";"TotaalVertrekInclAdmCorrecties_7";"VertrekNaarAndereGemeente_8";"EmigratieInclusiefAdmCorrecties_9";"OverigeCorrecties_10";"Bevolkingsgroei_11";"BevolkingsgroeiRelatief_12";"BevolkingsgroeiSinds1Januari_13";"BevolkingsgroeiSinds1JanuariRela_14";"BevolkingAanHetEindeVanDePeriode_15"
"121486";"GM1883";"2012JJ00";"94535";"770";"1100";"3475";"2846";"629";"3654";"3110";"544";"-2";"-511";"-0.54";"-511";"-0.54";"94024"
"121499";"GM1883";"2013JJ00";"94024";"756";"1043";"3358";"2769";"589";"3396";"2951";"445";"-8";"-333";"-0.35";"-333";"-0.35";"93691"
"121512";"GM1883";"2014JJ00";"93691";"741";"988";"3711";"3155";"556";"3419";"2934";"485";"-12";"33";"0.04";"33";"0.04";"93724"
"121525";"GM1883";"2015JJ00";"93724";"710";"1057";"3888";"3298";"590";"3702";"3175";"527";"-8";"-169";"-0.18";"-169";"-0.18";"93555"
"121538";"GM1883";"2016JJ00";"93555";"710";"1083";"3934";"3363";"571";"3795";"3242";"553";"-2";"-236";"-0.25";"-236";"-0.25";"93319"
"121551";"GM1883";"2017JJ00";"93319";"711";"1064";"4004";"3359";"645";"4011";"3261";"750";"-3";"-363";"-0.39";"-363";"-0.39";"92956"
"121564";"GM1883";"2018JJ00";"92956";"736";"1050";"3914";"3224";"690";"3893";"3287";"606";"-2";"-295";"-0.32";"-295";"-0.32";"92661"
"121577";"GM1883";"2019JJ00";"92661";"733";"1175";"4070";"3255";"815";"3867";"3270";"597";"7";"-232";"-0.25";"-232";"-0.25";"92429"
"121590";"GM1883";"2020JJ00";"92429";"668";"1297";"3997";"3326";"671";"4049";"3569";"480";"-5";"-686";"-0.74";"-686";"-0.74";"91743"
"121612";"GM0051";"2002JJ00";"27239";"348";"242";"919";"748";"171";"1012";"926";"86";"6";"19";"0.07";"19";"0.07";"27258"
"121625";"GM0051";"2003JJ00";"27258";"355";"196";"786";"726";"60";"1103";"1057";"46";"-4";"-162";"-0.59";"-162";"-0.59";"27096"
"121638";"GM0051";"2004JJ00";"27096";"341";"190";"828";"777";"51";"991";"901";"90";"-3";"-15";"-0.06";"-15";"-0.06";"27081"
"121651";"GM0051";"2005JJ00";"27081";"300";"223";"891";"851";"40";"998";"932";"66";"16";"-14";"-0.05";"-14";"-0.05";"27067"
"121664";"GM0051";"2006JJ00";"27067";"308";"241";"994";"934";"60";"1085";"1015";"70";"8";"-16";"-0.06";"-16";"-0.06";"27051"
"121677";"GM0051";"2007JJ00";"27051";"290";"241";"965";"880";"85";"966";"886";"80";"-2";"46";"0.17";"46";"0.17";"27097"
"121690";"GM0051";"2008JJ00";"27097";"261";"192";"957";"866";"91";"968";"899";"69";"-3";"55";"0.2";"55";"0.2";"27152"
"121703";"GM0051";"2009JJ00";"27152";"282";"186";"920";"855";"65";"892";"832";"60";"13";"137";"0.5";"137";"0.5";"27289"
"121716";"GM0051";"2010JJ00";"27289";"267";"203";"974";"887";"87";"950";"898";"52";"-1";"87";"0.32";"87";"0.32";"27376"
"121729";"GM0051";"2011JJ00";"27376";"300";"217";"923";"806";"117";"863";"808";"55";"1";"144";"0.53";"144";"0.53";"27520"
"121742";"GM0051";"2012JJ00";"27520";"264";"222";"826";"734";"92";"969";"886";"83";"0";"-101";"-0.37";"-101";"-0.37";"27419"
"121755";"GM0051";"2013JJ00";"27419";"268";"233";"888";"801";"87";"897";"839";"58";"56";"82";"0.3";"82";"0.3";"27501"
"121768";"GM0051";"2014JJ00";;;;;;;;;;;;;;;
"121781";"GM0051";"2015JJ00";;;;;;;;;;;;;;;
"121794";"GM0051";"2016JJ00";;;;;;;;;;;;;;;
"121807";"GM0051";"2017JJ00";;;;;;;;;;;;;;;
"121820";"GM0051";"2018JJ00";;;;;;;;;;;;;;;
"121833";"GM0051";"2019JJ00";;;;;;;;;;;;;;;
"121846";"GM0051";"2020JJ00";;;;;;;;;;;;;;;
"121868";"GM0610";"2002JJ00";"23807";"314";"286";"841";"753";"88";"856";"791";"65";"0";"13";"0.05";"13";"0.05";"23820"
"121881";"GM0610";"2003JJ00";"23820";"317";"250";"807";"747";"60";"861";"790";"71";"4";"17";"0.07";"17";"0.07";"23837"
"121894";"GM0610";"2004JJ00";"23837";"293";"245";"812";"744";"68";"806";"756";"50";"11";"65";"0.27";"65";"0.27";"23902"
"121907";"GM0610";"2005JJ00";"23902";"288";"257";"781";"739";"42";"918";"861";"57";"5";"-101";"-0.42";"-101";"-0.42";"23801"
"121920";"GM0610";"2006JJ00";"23801";"291";"221";"761";"699";"62";"865";"802";"63";"7";"-27";"-0.11";"-27";"-0.11";"23774"
"121933";"GM0610";"2007JJ00";"23774";"286";"255";"745";"682";"63";"795";"737";"58";"10";"-9";"-0.04";"-9";"-0.04";"23765"
"121946";"GM0610";"2008JJ00";"23765";"315";"207";"925";"858";"67";"910";"817";"93";"7";"130";"0.55";"130";"0.55";"23895"
"121959";"GM0610";"2009JJ00";"23895";"289";"250";"811";"729";"82";"700";"652";"48";"6";"156";"0.65";"156";"0.65";"24051"
"121972";"GM0610";"2010JJ00";"24051";"288";"288";"831";"730";"101";"821";"746";"75";"0";"10";"0.04";"10";"0.04";"24061"
"121985";"GM0610";"2011JJ00";"24061";"297";"230";"945";"868";"77";"843";"742";"101";"2";"171";"0.71";"171";"0.71";"24232"
"121998";"GM0610";"2012JJ00";"24232";"276";"243";"989";"906";"83";"867";"788";"79";"2";"157";"0.65";"157";"0.65";"24389"
"122011";"GM0610";"2013JJ00";"24389";"312";"266";"926";"839";"87";"834";"737";"97";"1";"139";"0.57";"139";"0.57";"24528"
"122024";"GM0610";"2014JJ00";"24528";"307";"230";"922";"807";"115";"770";"667";"103";"1";"230";"0.94";"230";"0.94";"24758"
"122037";"GM0610";"2015JJ00";"24758";"303";"260";"1064";"940";"124";"897";"726";"171";"0";"210";"0.85";"210";"0.85";"24968"
"122050";"GM0610";"2016JJ00";"24968";"299";"296";"1095";"995";"100";"1058";"947";"111";"4";"44";"0.18";"44";"0.18";"25012"
"122063";"GM0610";"2017JJ00";"25012";"332";"281";"1029";"934";"95";"1072";"977";"95";"0";"8";"0.03";"8";"0.03";"25020"
"122076";"GM0610";"2018JJ00";"25020";"278";"296";"1136";"1040";"96";"1112";"1022";"90";"0";"6";"0.02";"6";"0.02";"25026"
"122089";"GM0610";"2019JJ00";"25026";"295";"252";"1118";"1014";"104";"963";"898";"65";"-4";"194";"0.78";"194";"0.78";"25220"
"122102";"GM0610";"2020JJ00";"25220";"280";"337";"1458";"1354";"104";"1026";"970";"56";"2";"377";"1.49";"377";"1.49";"25597"
"122124";"GM0040";"2002JJ00";"15026";"179";"115";"823";"651";"172";"811";"760";"51";"19";"95";"0.63";"95";"0.63";"15121"
"122137";"GM0040";"2003JJ00";"15121";"199";"131";"677";"619";"58";"941";"863";"78";"-19";"-215";"-1.42";"-215";"-1.42";"14906"
"122150";"GM0040";"2004JJ00";"14906";"149";"117";"714";"660";"54";"735";"702";"33";"4";"15";"0.1";"15";"0.1";"14921"
"122163";"GM0040";"2005JJ00";"14921";"157";"126";"739";"700";"39";"753";"703";"50";"0";"17";"0.11";"17";"0.11";"14938"
"122176";"GM0040";"2006JJ00";"14938";"153";"130";"942";"901";"41";"720";"672";"48";"3";"248";"1.66";"248";"1.66";"15186"
"122189";"GM0040";"2007JJ00";"15186";"152";"100";"1053";"1004";"49";"748";"717";"31";"21";"378";"2.49";"378";"2.49";"15564"
"122202";"GM0040";"2008JJ00";"15564";"159";"117";"834";"800";"34";"848";"743";"105";"-1";"27";"0.17";"27";"0.17";"15591"
"122215";"GM0040";"2009JJ00";"15591";"162";"119";"662";"624";"38";"740";"685";"55";"-1";"-36";"-0.23";"-36";"-0.23";"15555"
"122228";"GM0040";"2010JJ00";"15555";"143";"111";"614";"529";"85";"656";"609";"47";"1";"-9";"-0.06";"-9";"-0.06";"15546"
"122241";"GM0040";"2011JJ00";"15546";"163";"130";"622";"592";"30";"667";"614";"53";"2";"-10";"-0.06";"-10";"-0.06";"15536"
"122254";"GM0040";"2012JJ00";"15536";"149";"131";"672";"624";"48";"603";"571";"32";"-1";"86";"0.55";"86";"0.55";"15622"
"122267";"GM0040";"2013JJ00";"15622";"132";"131";"543";"514";"29";"617";"580";"37";"-1";"-74";"-0.47";"-74";"-0.47";"15548"
"122280";"GM0040";"2014JJ00";"15548";"148";"112";"643";"608";"35";"644";"611";"33";"0";"35";"0.23";"35";"0.23";"15583"
"122293";"GM0040";"2015JJ00";"15583";"155";"139";"829";"787";"42";"730";"679";"51";"0";"115";"0.74";"115";"0.74";"15698"
"122306";"GM0040";"2016JJ00";"15698";"156";"126";"925";"876";"49";"882";"851";"31";"-1";"72";"0.46";"72";"0.46";"15770"
"122319";"GM0040";"2017JJ00";"14737";"123";"126";"800";"768";"32";"750";"742";"8";"-2";"45";"0.31";"45";"0.31";"14782"
"122332";"GM0040";"2018JJ00";;;;;;;;;;;;;;;
"122345";"GM0040";"2019JJ00";;;;;;;;;;;;;;;
"122358";"GM0040";"2020JJ00";;;;;;;;;;;;;;;
"122380";"GM1714";"2002JJ00";;;;;;;;;;;;;;;
"122393";"GM1714";"2003JJ00";"24828";"197";"328";"861";"637";"224";"946";"834";"112";"-16";"-232";"-0.93";"-232";"-0.93";"24596"
"122406";"GM1714";"2004JJ00";"24596";"223";"289";"786";"641";"145";"707";"548";"159";"-4";"9";"0.04";"9";"0.04";"24605"
"122419";"GM1714";"2005JJ00";"24605";"200";"307";"765";"643";"122";"913";"550";"363";"7";"-248";"-1.01";"-248";"-1.01";"24357"
"122432";"GM1714";"2006JJ00";"24357";"216";"300";"794";"625";"169";"745";"555";"190";"3";"-32";"-0.13";"-32";"-0.13";"24325"
"122445";"GM1714";"2007JJ00";"24325";"164";"271";"773";"569";"204";"764";"565";"199";"11";"-87";"-0.36";"-87";"-0.36";"24238"
"122458";"GM1714";"2008JJ00";"24238";"207";"275";"765";"546";"219";"795";"578";"217";"16";"-82";"-0.34";"-82";"-0.34";"24156"
"122471";"GM1714";"2009JJ00";"24156";"158";"256";"702";"517";"185";"671";"526";"145";"0";"-67";"-0.28";"-67";"-0.28";"24089"
"122484";"GM1714";"2010JJ00";"24089";"176";"292";"676";"461";"215";"665";"490";"175";"-5";"-110";"-0.46";"-110";"-0.46";"23979"
"122497";"GM1714";"2011JJ00";"23979";"191";"317";"827";"460";"367";"791";"602";"189";"3";"-87";"-0.36";"-87";"-0.36";"23892"
"122510";"GM1714";"2012JJ00";"23892";"178";"313";"874";"495";"379";"744";"545";"199";"-1";"-6";"-0.03";"-6";"-0.03";"23886"
"122523";"GM1714";"2013JJ00";"23886";"190";"294";"834";"520";"314";"789";"555";"234";"-7";"-66";"-0.28";"-66";"-0.28";"23820"
"122536";"GM1714";"2014JJ00";"23820";"199";"295";"827";"477";"350";"811";"524";"287";"7";"-73";"-0.31";"-73";"-0.31";"23747"
"122549";"GM1714";"2015JJ00";"23747";"185";"315";"797";"497";"300";"776";"559";"217";"1";"-108";"-0.45";"-108";"-0.45";"23639"
"122562";"GM1714";"2016JJ00";"23639";"151";"270";"939";"560";"379";"801";"562";"239";"0";"19";"0.08";"19";"0.08";"23658"
"122575";"GM1714";"2017JJ00";"23658";"187";"316";"821";"504";"317";"822";"584";"238";"-2";"-132";"-0.56";"-132";"-0.56";"23526"
"122588";"GM1714";"2018JJ00";"23526";"153";"279";"813";"488";"325";"834";"557";"277";"7";"-140";"-0.6";"-140";"-0.6";"23386"
"122601";"GM1714";"2019JJ00";"23386";"162";"299";"809";"465";"344";"848";"566";"282";"0";"-176";"-0.75";"-176";"-0.75";"23210"
"122614";"GM1714";"2020JJ00";"23210";"165";"317";"962";"588";"374";"849";"571";"278";"-5";"-44";"-0.19";"-44";"-0.19";"23166"
"122636";"GM1698";"2002JJ00";"6567";"42";"92";"305";"244";"61";"261";"187";"74";"40";"34";"0.52";"34";"0.52";"6601"
"122649";"GM1698";"2003JJ00";;;;;;;;;;;;;;;
"122662";"GM1698";"2004JJ00";;;;;;;;;;;;;;;
"122675";"GM1698";"2005JJ00";;;;;;;;;;;;;;;
"122688";"GM1698";"2006JJ00";;;;;;;;;;;;;;;
"122701";"GM1698";"2007JJ00";;;;;;;;;;;;;;;
"122714";"GM1698";"2008JJ00";;;;;;;;;;;;;;;
"122727";"GM1698";"2009JJ00";;;;;;;;;;;;;;;
"122740";"GM1698";"2010JJ00";;;;;;;;;;;;;;;
"122753";"GM1698";"2011JJ00";;;;;;;;;;;;;;;
"122766";"GM1698";"2012JJ00";;;;;;;;;;;;;;;
"122779";"GM1698";"2013JJ00";;;;;;;;;;;;;;;
"122792";"GM1698";"2014JJ00";;;;;;;;;;;;;;;
"122805";"GM1698";"2015JJ00";;;;;;;;;;;;;;;
"122818";"GM1698";"2016JJ00";;;;;;;;;;;;;;;
"122831";"GM1698";"2017JJ00";;;;;;;;;;;;;;;
"122844";"GM1698";"2018JJ00";;;;;;;;;;;;;;;
"122857";"GM1698";"2019JJ00";;;;;;;;;;;;;;;
"122870";"GM1698";"2020JJ00";;;;;;;;;;;;;;;
"122892";"GM0090";"2002JJ00";"53493";"683";"440";"2110";"1885";"225";"2106";"1950";"156";"0";"247";"0.46";"247";"0.46";"53740"
"122905";"GM0090";"2003JJ00";"53740";"623";"479";"2267";"2017";"250";"2124";"1914";"210";"26";"313";"0.58";"313";"0.58";"54053"
"122918";"GM0090";"2004JJ00";"54053";"636";"483";"2250";"2033";"217";"2035";"1821";"214";"11";"379";"0.7";"379";"0.7";"54432"
"122931";"GM0090";"2005JJ00";"54432";"638";"496";"2403";"2230";"173";"2089";"1929";"160";"-29";"427";"0.78";"427";"0.78";"54859"
"122944";"GM0090";"2006JJ00";"54859";"647";"490";"2215";"2037";"178";"2277";"1999";"278";"2";"97";"0.18";"97";"0.18";"54956"
"122957";"GM0090";"2007JJ00";"54956";"593";"479";"2101";"1930";"171";"2213";"2029";"184";"4";"6";"0.01";"6";"0.01";"54962"
"122970";"GM0090";"2008JJ00";"54962";"662";"477";"2096";"1873";"223";"2051";"1845";"206";"9";"239";"0.43";"239";"0.43";"55201"
"122983";"GM0090";"2009JJ00";"55201";"590";"502";"1972";"1695";"277";"1984";"1810";"174";"-6";"70";"0.13";"70";"0.13";"55271"
"122996";"GM0090";"2010JJ00";"55271";"632";"474";"2036";"1722";"314";"2028";"1867";"161";"-1";"165";"0.3";"165";"0.3";"55436"
"123009";"GM0090";"2011JJ00";"55436";"603";"497";"2227";"1883";"344";"2284";"2056";"228";"-29";"20";"0.04";"20";"0.04";"55456"
"123022";"GM0090";"2012JJ00";"55456";"568";"468";"2152";"1807";"345";"2259";"2049";"210";"5";"-2";"0";"-2";"0";"55454"
"123035";"GM0090";"2013JJ00";"55454";"574";"467";"2231";"1826";"405";"2321";"2172";"149";"-4";"13";"0.02";"13";"0.02";"55467"
"123048";"GM0090";"2014JJ00";"55467";"552";"466";"2678";"2061";"617";"2604";"2406";"198";"8";"168";"0.3";"168";"0.3";"55635"
"123061";"GM0090";"2015JJ00";"55635";"555";"466";"2429";"1969";"460";"2715";"2553";"162";"1";"-196";"-0.35";"-196";"-0.35";"55439"
"123074";"GM0090";"2016JJ00";"55439";"524";"521";"2736";"2371";"365";"2484";"2309";"175";"1";"256";"0.46";"256";"0.46";"55695"
"123087";"GM0090";"2017JJ00";"55695";"552";"523";"2678";"2442";"236";"2511";"2371";"140";"-2";"194";"0.35";"194";"0.35";"55889"
"123100";"GM0090";"2018JJ00";"55889";"520";"483";"2546";"2283";"263";"2537";"2366";"171";"3";"49";"0.09";"49";"0.09";"55938"
"123113";"GM0090";"2019JJ00";"55938";"509";"525";"2604";"2171";"433";"2379";"2232";"147";"3";"212";"0.38";"212";"0.38";"56150"
"123126";"GM0090";"2020JJ00";"56150";"525";"518";"2374";"2107";"267";"2491";"2358";"133";"0";"-110";"-0.2";"-110";"-0.2";"56040"
"123148";"GM0091";"2002JJ00";"32504";"429";"351";"1731";"1542";"189";"1472";"1361";"111";"21";"358";"1.1";"358";"1.1";"32862"
"123161";"GM0091";"2003JJ00";"32862";"407";"368";"1526";"1393";"133";"1600";"1416";"184";"9";"-26";"-0.08";"-26";"-0.08";"32836"
"123174";"GM0091";"2004JJ00";"32836";"419";"332";"1250";"1177";"73";"1274";"1191";"83";"11";"74";"0.23";"74";"0.23";"32910"
"123187";"GM0091";"2005JJ00";"32910";"362";"308";"1445";"1367";"78";"1386";"1271";"115";"6";"119";"0.36";"119";"0.36";"33029"
"123200";"GM0091";"2006JJ00";"33029";"372";"340";"1401";"1336";"65";"1372";"1266";"106";"16";"77";"0.23";"77";"0.23";"33106"
"123213";"GM0091";"2007JJ00";"33106";"365";"335";"1414";"1349";"65";"1337";"1267";"70";"3";"110";"0.33";"110";"0.33";"33216"
"123226";"GM0091";"2008JJ00";"33216";"342";"352";"1474";"1389";"85";"1426";"1314";"112";"6";"44";"0.13";"44";"0.13";"33260"
"123239";"GM0091";"2009JJ00";"33260";"385";"314";"1369";"1264";"105";"1277";"1170";"107";"8";"171";"0.51";"171";"0.51";"33431"
"123252";"GM0091";"2010JJ00";"33431";"352";"319";"1270";"1162";"108";"1122";"1048";"74";"-39";"142";"0.42";"142";"0.42";"33573"
"123265";"GM0091";"2011JJ00";;;;;;;;;;;;;;;
"123278";"GM0091";"2012JJ00";;;;;;;;;;;;;;;
"123291";"GM0091";"2013JJ00";;;;;;;;;;;;;;;
"123304";"GM0091";"2014JJ00";;;;;;;;;;;;;;;
"123317";"GM0091";"2015JJ00";;;;;;;;;;;;;;;
"123330";"GM0091";"2016JJ00";;;;;;;;;;;;;;;
"123343";"GM0091";"2017JJ00";;;;;;;;;;;;;;;
"123356";"GM0091";"2018JJ00";;;;;;;;;;;;;;;
"123369";"GM0091";"2019JJ00";;;;;;;;;;;;;;;
"123382";"GM0091";"2020JJ00";;;;;;;;;;;;;;;
"123404";"GM0342";"2002JJ00";"44705";"525";"413";"1989";"1732";"257";"1982";"1718";"264";"-32";"87";"0.19";"87";"0.19";"44792"
"123417";"GM0342";"2003JJ00";"44792";"557";"416";"1871";"1635";"236";"1962";"1752";"210";"64";"114";"0.25";"114";"0.25";"44906"
"123430";"GM0342";"2004JJ00";"44906";"469";"424";"2122";"1923";"199";"1990";"1786";"204";"4";"181";"0.4";"181";"0.4";"45087"
"123443";"GM0342";"2005JJ00";"45087";"460";"413";"2147";"1982";"165";"2074";"1780";"294";"10";"130";"0.29";"130";"0.29";"45217"
"123456";"GM0342";"2006JJ00";"45217";"453";"425";"2088";"1868";"220";"1987";"1761";"226";"14";"143";"0.32";"143";"0.32";"45360"
"123469";"GM0342";"2007JJ00";"45360";"475";"384";"2162";"1864";"298";"2069";"1807";"262";"16";"200";"0.44";"200";"0.44";"45560"
"123482";"GM0342";"2008JJ00";"45560";"464";"373";"2199";"1903";"296";"2155";"1891";"264";"16";"151";"0.33";"151";"0.33";"45711"
"123495";"GM0342";"2009JJ00";"45711";"456";"413";"1922";"1645";"277";"2004";"1754";"250";"8";"-31";"-0.07";"-31";"-0.07";"45680"
"123508";"GM0342";"2010JJ00";"45680";"461";"393";"1786";"1562";"224";"1926";"1670";"256";"3";"-69";"-0.15";"-69";"-0.15";"45611"
"123521";"GM0342";"2011JJ00";"45611";"402";"393";"1784";"1556";"228";"1794";"1568";"226";"2";"1";"0";"1";"0";"45612"
"123534";"GM0342";"2012JJ00";"45612";"409";"417";"1832";"1586";"246";"1926";"1715";"211";"-2";"-104";"-0.23";"-104";"-0.23";"45508"
"123547";"GM0342";"2013JJ00";"45508";"372";"417";"1991";"1753";"238";"1961";"1690";"271";"0";"-15";"-0.03";"-15";"-0.03";"45493"
"123560";"GM0342";"2014JJ00";"45493";"408";"467";"2103";"1893";"210";"2085";"1837";"248";"2";"-39";"-0.09";"-39";"-0.09";"45454"
"123573";"GM0342";"2015JJ00";"45454";"367";"430";"2323";"2095";"228";"2225";"1988";"237";"-2";"33";"0.07";"33";"0.07";"45487"
"123586";"GM0342";"2016JJ00";"45487";"412";"454";"2705";"2472";"233";"2277";"2069";"208";"1";"387";"0.85";"387";"0.85";"45874"
"123599";"GM0342";"2017JJ00";"45874";"413";"442";"2671";"2399";"272";"2425";"2184";"241";"-2";"215";"0.47";"215";"0.47";"46089"
"123612";"GM0342";"2018JJ00";"46089";"406";"455";"2619";"2283";"336";"2466";"2228";"238";"1";"105";"0.23";"105";"0.23";"46194"
"123625";"GM0342";"2019JJ00";"46194";"406";"424";"2911";"2559";"352";"2481";"2256";"225";"0";"412";"0.89";"412";"0.89";"46606"
"123638";"GM0342";"2020JJ00";"46606";"416";"490";"2926";"2641";"285";"2553";"2351";"202";"1";"300";"0.64";"300";"0.64";"46906"
"123660";"GM0847";"2002JJ00";"18480";"238";"137";"425";"352";"73";"584";"513";"71";"-9";"-67";"-0.36";"-67";"-0.36";"18413"
"123673";"GM0847";"2003JJ00";"18413";"196";"132";"362";"314";"48";"645";"543";"102";"29";"-190";"-1.03";"-190";"-1.03";"18223"
